pokemon_slug,move_slug,method,level
blastoise-mega,body-press,machine,0
blastoise-mega,body-slam,machine,0
blastoise-mega,brick-break,machine,0
blastoise-mega,chilling-water,machine,0
blastoise-mega,crunch,machine,0
blastoise-mega,dark-pulse,machine,0
blastoise-mega,dig,machine,0
blastoise-mega,double-edge,machine,0
blastoise-mega,dragon-pulse,machine,0
blastoise-mega,earthquake,machine,0
blastoise-mega,endure,machine,0
blastoise-mega,facade,machine,0
blastoise-mega,flash-cannon,machine,0
blastoise-mega,flash-cannon,level-up,0
blastoise-mega,fling,machine,0
blastoise-mega,flip-turn,machine,0
blastoise-mega,focus-blast,machine,0
blastoise-mega,focus-punch,machine,0
blastoise-mega,giga-impact,machine,0
blastoise-mega,gyro-ball,machine,0
blastoise-mega,haze,machine,0
blastoise-mega,helping-hand,machine,0
blastoise-mega,hydro-cannon,machine,0
blastoise-mega,hydro-pump,machine,0
blastoise-mega,hydro-pump,level-up,49
blastoise-mega,hyper-beam,machine,0
blastoise-mega,ice-beam,machine,0
blastoise-mega,ice-punch,machine,0
blastoise-mega,ice-spinner,machine,0
blastoise-mega,icy-wind,machine,0
blastoise-mega,iron-defense,machine,0
blastoise-mega,iron-defense,level-up,42
blastoise-mega,liquidation,machine,0
blastoise-mega,muddy-water,machine,0
blastoise-mega,mud-shot,machine,0
blastoise-mega,protect,machine,0
blastoise-mega,protect,level-up,20
blastoise-mega,rain-dance,machine,0
blastoise-mega,rain-dance,level-up,25
blastoise-mega,rapid-spin,level-up,9
blastoise-mega,rest,machine,0
blastoise-mega,roar,machine,0
blastoise-mega,rock-slide,machine,0
blastoise-mega,rock-tomb,machine,0
blastoise-mega,scary-face,machine,0
blastoise-mega,shell-smash,level-up,35
blastoise-mega,sleep-talk,machine,0
blastoise-mega,smack-down,machine,0
blastoise-mega,substitute,machine,0
blastoise-mega,surf,machine,0
blastoise-mega,tackle,level-up,1
blastoise-mega,tail-whip,level-up,1
blastoise-mega,take-down,machine,0
blastoise-mega,tera-blast,machine,0
blastoise-mega,water-gun,level-up,3
blastoise-mega,water-pledge,machine,0
blastoise-mega,water-pulse,machine,0
blastoise-mega,water-pulse,level-up,15
blastoise-mega,weather-ball,machine,0
blastoise-mega,whirlpool,machine,0
blastoise-mega,withdraw,level-up,6
blastoise-mega,zen-headbutt,machine,0
blastoise-mega,aqua-jet,egg,0
blastoise-mega,aqua-ring,egg,0
blastoise-mega,fake-out,egg,0
blastoise-mega,flail,egg,0
blastoise-mega,life-dew,egg,0
blastoise-mega,mirror-coat,egg,0
blastoise-mega,mist,egg,0
blastoise-mega,water-spout,egg,0
blastoise-mega,yawn,egg,0
beedrill,acrobatics,machine,0
beedrill,aerial-ace,machine,0
beedrill,agility,level-up,38
beedrill,assurance,level-up,26
beedrill,attract,machine,0
beedrill,brick-break,machine,0
beedrill,brutal-swing,machine,0
beedrill,bug-bite,machine,0
beedrill,confide,machine,0
beedrill,defog,machine,0
beedrill,double-team,machine,0
beedrill,drill-run,machine,0
beedrill,electroweb,machine,0
beedrill,endeavor,machine,0
beedrill,endeavor,level-up,41
beedrill,facade,machine,0
beedrill,false-swipe,machine,0
beedrill,fell-stinger,level-up,44
beedrill,focus-energy,level-up,20
beedrill,frustration,machine,0
beedrill,fury-attack,level-up,1
beedrill,giga-drain,machine,0
beedrill,giga-impact,machine,0
beedrill,hidden-power,machine,0
beedrill,hyper-beam,machine,0
beedrill,infestation,machine,0
beedrill,knock-off,machine,0
beedrill,laser-focus,machine,0
beedrill,payback,machine,0
beedrill,pin-missile,level-up,32
beedrill,poison-jab,machine,0
beedrill,poison-jab,level-up,35
beedrill,protect,machine,0
beedrill,pursuit,level-up,17
beedrill,rage,level-up,14
beedrill,rest,machine,0
beedrill,return,machine,0
beedrill,roost,machine,0
beedrill,round,machine,0
beedrill,sleep-talk,machine,0
beedrill,sludge-bomb,machine,0
beedrill,snore,machine,0
beedrill,solar-beam,machine,0
beedrill,substitute,machine,0
beedrill,sunny-day,machine,0
beedrill,swagger,machine,0
beedrill,swords-dance,machine,0
beedrill,tailwind,machine,0
beedrill,thief,machine,0
beedrill,throat-chop,machine,0
beedrill,toxic,machine,0
beedrill,toxic-spikes,level-up,29
beedrill,twineedle,level-up,1
beedrill,u-turn,machine,0
beedrill,venoshock,machine,0
beedrill,venoshock,level-up,23
beedrill,x-scissor,machine,0
beedrill,harden,level-up,1
beedrill,iron-defense,machine,0
beedrill,bug-bite,level-up,9
beedrill,poison-sting,level-up,1
beedrill,string-shot,level-up,1
beedrill-mega,acrobatics,machine,0
beedrill-mega,aerial-ace,machine,0
beedrill-mega,agility,level-up,38
beedrill-mega,assurance,level-up,26
beedrill-mega,attract,machine,0
beedrill-mega,brick-break,machine,0
beedrill-mega,brutal-swing,machine,0
beedrill-mega,bug-bite,machine,0
beedrill-mega,confide,machine,0
beedrill-mega,defog,machine,0
beedrill-mega,double-team,machine,0
beedrill-mega,drill-run,machine,0
beedrill-mega,electroweb,machine,0
beedrill-mega,endeavor,machine,0
beedrill-mega,endeavor,level-up,41
beedrill-mega,facade,machine,0
beedrill-mega,false-swipe,machine,0
beedrill-mega,fell-stinger,level-up,44
beedrill-mega,focus-energy,level-up,20
beedrill-mega,frustration,machine,0
beedrill-mega,fury-attack,level-up,1
beedrill-mega,giga-drain,machine,0
beedrill-mega,giga-impact,machine,0
beedrill-mega,hidden-power,machine,0
beedrill-mega,hyper-beam,machine,0
beedrill-mega,infestation,machine,0
beedrill-mega,knock-off,machine,0
beedrill-mega,laser-focus,machine,0
beedrill-mega,payback,machine,0
beedrill-mega,pin-missile,level-up,32
beedrill-mega,poison-jab,machine,0
beedrill-mega,poison-jab,level-up,35
beedrill-mega,protect,machine,0
beedrill-mega,pursuit,level-up,17
beedrill-mega,rage,level-up,14
beedrill-mega,rest,machine,0
beedrill-mega,return,machine,0
beedrill-mega,roost,machine,0
beedrill-mega,round,machine,0
beedrill-mega,sleep-talk,machine,0
beedrill-mega,sludge-bomb,machine,0
beedrill-mega,snore,machine,0
beedrill-mega,solar-beam,machine,0
beedrill-mega,substitute,machine,0
beedrill-mega,sunny-day,machine,0
beedrill-mega,swagger,machine,0
beedrill-mega,swords-dance,machine,0
beedrill-mega,tailwind,machine,0
beedrill-mega,thief,machine,0
beedrill-mega,throat-chop,machine,0
beedrill-mega,toxic,machine,0
beedrill-mega,toxic-spikes,level-up,29
beedrill-mega,twineedle,level-up,1
beedrill-mega,u-turn,machine,0
beedrill-mega,venoshock,machine,0
beedrill-mega,venoshock,level-up,23
beedrill-mega,x-scissor,machine,0
beedrill-mega,harden,level-up,1
beedrill-mega,iron-defense,machine,0
beedrill-mega,bug-bite,level-up,9
beedrill-mega,poison-sting,level-up,1
beedrill-mega,string-shot,level-up,1
pidgeot,aerial-ace,machine,0
pidgeot,agility,level-up,32
pidgeot,air-slash,level-up,62
pidgeot,attract,machine,0
pidgeot,confide,machine,0
pidgeot,defog,machine,0
pidgeot,double-team,machine,0
pidgeot,facade,machine,0
pidgeot,feather-dance,level-up,27
pidgeot,fly,machine,0
pidgeot,frustration,machine,0
pidgeot,giga-impact,machine,0
pidgeot,gust,level-up,9
pidgeot,heat-wave,machine,0
pidgeot,hidden-power,machine,0
pidgeot,hurricane,level-up,62
pidgeot,hyper-beam,machine,0
pidgeot,laser-focus,machine,0
pidgeot,mirror-move,level-up,56
pidgeot,protect,machine,0
pidgeot,quick-attack,level-up,13
pidgeot,rain-dance,machine,0
pidgeot,rest,machine,0
pidgeot,return,machine,0
pidgeot,roost,machine,0
pidgeot,roost,level-up,44
pidgeot,round,machine,0
pidgeot,sand-attack,level-up,5
pidgeot,sky-attack,machine,0
pidgeot,sleep-talk,machine,0
pidgeot,snore,machine,0
pidgeot,steel-wing,machine,0
pidgeot,substitute,machine,0
pidgeot,sunny-day,machine,0
pidgeot,swagger,machine,0
pidgeot,tackle,level-up,1
pidgeot,tailwind,machine,0
pidgeot,tailwind,level-up,50
pidgeot,thief,machine,0
pidgeot,toxic,machine,0
pidgeot,twister,level-up,22
pidgeot,uproar,machine,0
pidgeot,u-turn,machine,0
pidgeot,whirlwind,level-up,17
pidgeot,wing-attack,level-up,38
pidgeot,work-up,machine,0
pidgeot,air-cutter,egg,0
pidgeot,air-slash,egg,0
pidgeot,brave-bird,egg,0
pidgeot,defog,egg,0
pidgeot,feint-attack,egg,0
pidgeot,foresight,egg,0
pidgeot,pursuit,egg,0
pidgeot,steel-wing,egg,0
pidgeot,uproar,egg,0
pidgeot-mega,aerial-ace,machine,0
pidgeot-mega,agility,level-up,32
pidgeot-mega,air-slash,level-up,62
pidgeot-mega,attract,machine,0
pidgeot-mega,confide,machine,0
pidgeot-mega,defog,machine,0
pidgeot-mega,double-team,machine,0
pidgeot-mega,facade,machine,0
pidgeot-mega,feather-dance,level-up,27
pidgeot-mega,fly,machine,0
pidgeot-mega,frustration,machine,0
pidgeot-mega,giga-impact,machine,0
pidgeot-mega,gust,level-up,9
pidgeot-mega,heat-wave,machine,0
pidgeot-mega,hidden-power,machine,0
pidgeot-mega,hurricane,level-up,62
pidgeot-mega,hyper-beam,machine,0
pidgeot-mega,laser-focus,machine,0
pidgeot-mega,mirror-move,level-up,56
pidgeot-mega,protect,machine,0
pidgeot-mega,quick-attack,level-up,13
pidgeot-mega,rain-dance,machine,0
pidgeot-mega,rest,machine,0
pidgeot-mega,return,machine,0
pidgeot-mega,roost,machine,0
pidgeot-mega,roost,level-up,44
pidgeot-mega,round,machine,0
pidgeot-mega,sand-attack,level-up,5
pidgeot-mega,sky-attack,machine,0
pidgeot-mega,sleep-talk,machine,0
pidgeot-mega,snore,machine,0
pidgeot-mega,steel-wing,machine,0
pidgeot-mega,substitute,machine,0
pidgeot-mega,sunny-day,machine,0
pidgeot-mega,swagger,machine,0
pidgeot-mega,tackle,level-up,1
pidgeot-mega,tailwind,machine,0
pidgeot-mega,tailwind,level-up,50
pidgeot-mega,thief,machine,0
pidgeot-mega,toxic,machine,0
pidgeot-mega,twister,level-up,22
pidgeot-mega,uproar,machine,0
pidgeot-mega,u-turn,machine,0
pidgeot-mega,whirlwind,level-up,17
pidgeot-mega,wing-attack,level-up,38
pidgeot-mega,work-up,machine,0
pidgeot-mega,air-cutter,egg,0
pidgeot-mega,air-slash,egg,0
pidgeot-mega,brave-bird,egg,0
pidgeot-mega,defog,egg,0
pidgeot-mega,feint-attack,egg,0
pidgeot-mega,foresight,egg,0
pidgeot-mega,pursuit,egg,0
pidgeot-mega,steel-wing,egg,0
pidgeot-mega,uproar,egg,0
ekans,acid,level-up,20
ekans,acid-spray,machine,0
ekans,acid-spray,level-up,28
ekans,belch,level-up,38
ekans,bite,level-up,9
ekans,coil,level-up,44
ekans,crunch,machine,0
ekans,dark-pulse,machine,0
ekans,dig,machine,0
ekans,double-edge,machine,0
ekans,earthquake,machine,0
ekans,endure,machine,0
ekans,facade,machine,0
ekans,fire-fang,machine,0
ekans,gastro-acid,level-up,36
ekans,giga-drain,machine,0
ekans,glare,level-up,12
ekans,gunk-shot,machine,0
ekans,gunk-shot,level-up,49
ekans,haze,machine,0
ekans,haze,level-up,41
ekans,knock-off,machine,0
ekans,lash-out,machine,0
ekans,leech-life,machine,0
ekans,leer,level-up,1
ekans,mud-shot,machine,0
ekans,mud-slap,machine,0
ekans,poison-fang,egg,0
ekans,poison-jab,machine,0
ekans,poison-sting,level-up,4
ekans,poison-tail,machine,0
ekans,poison-tail,egg,0
ekans,protect,machine,0
ekans,psychic-fangs,machine,0
ekans,rain-dance,machine,0
ekans,rest,machine,0
ekans,rock-slide,machine,0
ekans,rock-tomb,machine,0
ekans,scale-shot,machine,0
ekans,scary-face,machine,0
ekans,scary-face,egg,0
ekans,screech,level-up,17
ekans,seed-bomb,machine,0
ekans,skitter-smack,machine,0
ekans,sleep-talk,machine,0
ekans,sludge-bomb,machine,0
ekans,sludge-bomb,level-up,33
ekans,sludge-wave,machine,0
ekans,snarl,machine,0
ekans,spite,machine,0
ekans,spite,egg,0
ekans,spit-up,level-up,25
ekans,stockpile,level-up,25
ekans,substitute,machine,0
ekans,sucker-punch,egg,0
ekans,sunny-day,machine,0
ekans,swallow,level-up,25
ekans,switcheroo,egg,0
ekans,take-down,machine,0
ekans,tera-blast,machine,0
ekans,thief,machine,0
ekans,toxic,machine,0
ekans,toxic-spikes,machine,0
ekans,trailblaze,machine,0
ekans,venoshock,machine,0
ekans,wrap,level-up,1
arbok,acid,level-up,20
arbok,acid-spray,machine,0
arbok,acid-spray,level-up,32
arbok,belch,level-up,48
arbok,bite,level-up,9
arbok,body-slam,machine,0
arbok,breaking-swipe,machine,0
arbok,bulldoze,machine,0
arbok,coil,level-up,56
arbok,crunch,machine,0
arbok,crunch,level-up,0
arbok,dark-pulse,machine,0
arbok,dig,machine,0
arbok,double-edge,machine,0
arbok,dragon-tail,machine,0
arbok,earthquake,machine,0
arbok,endure,machine,0
arbok,facade,machine,0
arbok,fire-fang,machine,0
arbok,fire-fang,level-up,1
arbok,gastro-acid,level-up,44
arbok,giga-drain,machine,0
arbok,giga-impact,machine,0
arbok,glare,level-up,12
arbok,gunk-shot,machine,0
arbok,gunk-shot,level-up,63
arbok,haze,machine,0
arbok,haze,level-up,51
arbok,hyper-beam,machine,0
arbok,ice-fang,machine,0
arbok,ice-fang,level-up,1
arbok,knock-off,machine,0
arbok,lash-out,machine,0
arbok,leech-life,machine,0
arbok,leer,level-up,1
arbok,mud-shot,machine,0
arbok,mud-slap,machine,0
arbok,pain-split,machine,0
arbok,poison-jab,machine,0
arbok,poison-sting,level-up,4
arbok,poison-tail,machine,0
arbok,protect,machine,0
arbok,psychic-fangs,machine,0
arbok,rain-dance,machine,0
arbok,rest,machine,0
arbok,rock-slide,machine,0
arbok,rock-tomb,machine,0
arbok,scale-shot,machine,0
arbok,scary-face,machine,0
arbok,screech,level-up,17
arbok,seed-bomb,machine,0
arbok,skitter-smack,machine,0
arbok,sleep-talk,machine,0
arbok,sludge-bomb,machine,0
arbok,sludge-bomb,level-up,39
arbok,sludge-wave,machine,0
arbok,snarl,machine,0
arbok,spite,machine,0
arbok,spit-up,level-up,27
arbok,stockpile,level-up,27
arbok,stomping-tantrum,machine,0
arbok,substitute,machine,0
arbok,sunny-day,machine,0
arbok,swallow,level-up,27
arbok,take-down,machine,0
arbok,tera-blast,machine,0
arbok,thief,machine,0
arbok,throat-chop,machine,0
arbok,thunder-fang,machine,0
arbok,thunder-fang,level-up,1
arbok,toxic,machine,0
arbok,toxic-spikes,machine,0
arbok,trailblaze,machine,0
arbok,venoshock,machine,0
arbok,wrap,level-up,1
arbok,poison-fang,egg,0
arbok,poison-tail,egg,0
arbok,scary-face,egg,0
arbok,spite,egg,0
arbok,sucker-punch,egg,0
arbok,switcheroo,egg,0
pikachu,agility,machine,0
pikachu,agility,level-up,24
pikachu,alluring-voice,machine,0
pikachu,body-slam,machine,0
pikachu,brick-break,machine,0
pikachu,charge,machine,0
pikachu,charge-beam,machine,0
pikachu,charm,machine,0
pikachu,charm,level-up,20
pikachu,dig,machine,0
pikachu,disarming-voice,machine,0
pikachu,discharge,level-up,32
pikachu,double-team,level-up,8
pikachu,draining-kiss,machine,0
pikachu,eerie-impulse,machine,0
pikachu,electric-terrain,machine,0
pikachu,electro-ball,machine,0
pikachu,electro-ball,level-up,12
pikachu,electroweb,machine,0
pikachu,encore,machine,0
pikachu,endeavor,machine,0
pikachu,endure,machine,0
pikachu,facade,machine,0
pikachu,fake-tears,machine,0
pikachu,feint,level-up,16
pikachu,fling,machine,0
pikachu,focus-punch,machine,0
pikachu,grass-knot,machine,0
pikachu,growl,level-up,1
pikachu,helping-hand,machine,0
pikachu,iron-tail,level-up,28
pikachu,knock-off,machine,0
pikachu,light-screen,machine,0
pikachu,light-screen,level-up,40
pikachu,nasty-plot,machine,0
pikachu,nasty-plot,level-up,16
pikachu,nuzzle,level-up,12
pikachu,play-nice,level-up,4
pikachu,play-rough,machine,0
pikachu,protect,machine,0
pikachu,quick-attack,level-up,1
pikachu,rain-dance,machine,0
pikachu,reflect,machine,0
pikachu,rest,machine,0
pikachu,reversal,machine,0
pikachu,sleep-talk,machine,0
pikachu,spark,level-up,20
pikachu,substitute,machine,0
pikachu,surf,machine,0
pikachu,sweet-kiss,level-up,8
pikachu,swift,machine,0
pikachu,tail-whip,level-up,1
pikachu,take-down,machine,0
pikachu,tera-blast,machine,0
pikachu,thief,machine,0
pikachu,thunder,machine,0
pikachu,thunder,level-up,44
pikachu,thunderbolt,machine,0
pikachu,thunderbolt,level-up,36
pikachu,thunder-punch,machine,0
pikachu,thunder-shock,level-up,1
pikachu,thunder-wave,machine,0
pikachu,thunder-wave,level-up,4
pikachu,trailblaze,machine,0
pikachu,upper-hand,machine,0
pikachu,volt-switch,machine,0
pikachu,wild-charge,machine,0
pikachu,charge,egg,0
pikachu,disarming-voice,egg,0
pikachu,fake-out,egg,0
pikachu,flail,egg,0
pikachu,present,egg,0
pikachu,tickle,egg,0
pikachu,volt-tackle,level-up,0
pikachu,wish,egg,0
raichu,agility,machine,0
raichu,agility,level-up,24
raichu,alluring-voice,machine,0
raichu,body-slam,machine,0
raichu,brick-break,machine,0
raichu,charge,machine,0
raichu,charge-beam,machine,0
raichu,charm,machine,0
raichu,charm,level-up,20
raichu,dig,machine,0
raichu,disarming-voice,machine,0
raichu,discharge,level-up,32
raichu,double-team,level-up,8
raichu,draining-kiss,machine,0
raichu,eerie-impulse,machine,0
raichu,electric-terrain,machine,0
raichu,electro-ball,machine,0
raichu,electro-ball,level-up,12
raichu,electroweb,machine,0
raichu,encore,machine,0
raichu,endeavor,machine,0
raichu,endure,machine,0
raichu,facade,machine,0
raichu,fake-tears,machine,0
raichu,feint,level-up,16
raichu,fling,machine,0
raichu,focus-blast,machine,0
raichu,focus-punch,machine,0
raichu,giga-impact,machine,0
raichu,grass-knot,machine,0
raichu,growl,level-up,1
raichu,helping-hand,machine,0
raichu,hyper-beam,machine,0
raichu,iron-tail,level-up,28
raichu,knock-off,machine,0
raichu,light-screen,machine,0
raichu,light-screen,level-up,40
raichu,nasty-plot,machine,0
raichu,nasty-plot,level-up,16
raichu,nuzzle,level-up,12
raichu,play-nice,level-up,4
raichu,play-rough,machine,0
raichu,protect,machine,0
raichu,quick-attack,level-up,1
raichu,rain-dance,machine,0
raichu,reflect,machine,0
raichu,rest,machine,0
raichu,reversal,machine,0
raichu,sleep-talk,machine,0
raichu,spark,level-up,20
raichu,substitute,machine,0
raichu,surf,machine,0
raichu,sweet-kiss,level-up,8
raichu,swift,machine,0
raichu,tail-whip,level-up,1
raichu,take-down,machine,0
raichu,tera-blast,machine,0
raichu,thief,machine,0
raichu,thunder,machine,0
raichu,thunder,level-up,44
raichu,thunderbolt,machine,0
raichu,thunderbolt,level-up,36
raichu,thunder-punch,machine,0
raichu,thunder-punch,level-up,0
raichu,thunder-shock,level-up,1
raichu,thunder-wave,machine,0
raichu,thunder-wave,level-up,4
raichu,trailblaze,machine,0
raichu,upper-hand,machine,0
raichu,volt-switch,machine,0
raichu,wild-charge,machine,0
raichu,charge,egg,0
raichu,disarming-voice,egg,0
raichu,fake-out,egg,0
raichu,flail,egg,0
raichu,present,egg,0
raichu,tickle,egg,0
raichu,volt-tackle,level-up,0
raichu,wish,egg,0
raichu-alola,agility,machine,0
raichu-alola,agility,level-up,24
raichu-alola,alluring-voice,machine,0
raichu-alola,body-slam,machine,0
raichu-alola,brick-break,machine,0
raichu-alola,calm-mind,machine,0
raichu-alola,charge,machine,0
raichu-alola,charge-beam,machine,0
raichu-alola,charm,machine,0
raichu-alola,charm,level-up,20
raichu-alola,dig,machine,0
raichu-alola,discharge,level-up,32
raichu-alola,double-team,level-up,8
raichu-alola,draining-kiss,machine,0
raichu-alola,eerie-impulse,machine,0
raichu-alola,electric-terrain,machine,0
raichu-alola,electro-ball,machine,0
raichu-alola,electro-ball,level-up,12
raichu-alola,electroweb,machine,0
raichu-alola,encore,machine,0
raichu-alola,endeavor,machine,0
raichu-alola,endure,machine,0
raichu-alola,expanding-force,machine,0
raichu-alola,facade,machine,0
raichu-alola,fake-tears,machine,0
raichu-alola,feint,level-up,16
